Id,SalePrice
1461,-2.601849022088111e+16
1462,1.3843288414239931e+17
1463,-1.7875098354992164e+16
1464,-1.2838613890056998e+16
1465,8.12280397723504e+16
1466,-3.0464341480168812e+16
1467,-2.022203046846394e+16
1468,-1.2324631024649058e+16
1469,-2.3011364685498532e+16
1470,1.6056619769987496e+16
1471,2494874738215040.0
1472,-1.0046145630623909e+17
1473,-1.030983149082311e+17
1474,-1.4681685188664156e+16
1475,-7784687625984543.0
1476,2.4290731051868064e+16
1477,2.464185570237625e+16
1478,4.9737490755123096e+16
1479,7024657298606889.0
1480,1.5092776304800186e+17
1481,7995349706284043.0
1482,5.426947987708403e+16
1483,1.861365256814636e+16
1484,-1.67978338730767e+17
1485,-127145107176720.53
1486,-2353571807217851.0
1487,1.1524778438806778e+17
1488,4.339521893637383e+16
1489,2.8197220084357988e+16
1490,6.599548312732753e+16
1491,1.4954453460228304e+16
1492,-5.133500883689629e+16
1493,-1.0554582125912614e+17
1494,-5.9988332382695064e+16
1495,-2.680111451468023e+16
1496,5.989907071036608e+16
1497,2.955529026494891e+16
1498,7717718786991379.0
1499,-4.263528418871218e+16
1500,-2.154530175361392e+16
1501,3.7476474873142344e+16
1502,3.2335558176932108e+16
1503,7647457801234061.0
1504,1.018993477062444e+16
1505,4.03300317459301e+16
1506,-7.446692438764811e+16
1507,-4.070703146253931e+16
1508,-5.263822154742585e+16
1509,-8.663996839750318e+16
1510,-3663312702444692.5
1511,-1.092837745808539e+16
1512,1.4666256026631144e+16
1513,-1.4850394663511832e+16
1514,-2.2772557091612188e+16
1515,-7267544696334179.0
1516,5381480860467446.0
1517,-1.86755046492963e+16
1518,-1.750092260287991e+16
1519,2.2433533163273148e+16
1520,-1.363082143910626e+16
1521,-2.3515506825526304e+16
1522,-1.9358136969558884e+16
1523,2221390514894566.5
1524,-5.598663676031647e+16
1525,7023551173733667.0
1526,-1.3517829463759926e+16
1527,-3385334218456457.5
1528,-9.192931552746994e+16
1529,-5.820132899459755e+16
1530,1.1144416233074774e+16
1531,-2.0403365093426296e+16
1532,-2.956655502421186e+16
1533,2.2622516509625656e+16
1534,1.6171902981606814e+16
1535,2761257680045899.0
1536,-2.729051521861598e+16
1537,-1.5907261599613308e+16
1538,-202403327585352.56
1539,-3.239844456972822e+16
1540,3.927061788480304e+16
1541,-6.943584927196971e+16
1542,-1.3223085846052787e+17
1543,-7.142698347073247e+16
1544,-5.333952415006959e+16
1545,-4.9107215391285784e+16
1546,-4.97111373913965e+16
1547,-1.0687062466817206e+17
1548,-8.398797358901069e+16
1549,-3.788545335110022e+16
