id,num_orders
1028232,13879.82890320536
1127204,13695.863439196806
1212707,12105.799547417464
1082698,12281.139159176058
1400926,16142.912562824358
1284113,17630.139950024237
1197966,19683.56042099082
1132739,20828.1712816647
1057981,37935.69191558398
1095932,40387.28057164768
1454421,38144.826890135795
1149765,28721.899112173203
1166964,48143.12024659021
1010949,32587.578633050365
1409575,29747.64773282246
1181616,29553.69696188421
1456020,35588.87033197459
1264395,33074.25193052887
1472931,34096.52373714295
1412015,16413.60244547054
1461229,20822.828918711664
1014564,20741.67466635726
1485914,59214.21153115205
1345389,56623.300568732644
1006833,58207.03875804534
1174921,74981.5637060265
1175393,73864.72731940444
1152412,32548.195875178248
1497398,29554.308249918056
1363486,37470.19554761399
1366766,50705.18841287818
1192413,48695.93902701675
1319547,28742.815784557224
1337684,29112.638694891604
1479766,26865.101117385067
1460444,13183.554596406417
1139730,13022.567821499739
1115056,11364.099284087855
1335827,27169.134201683566
1385333,17217.709335364303
1096323,19060.85692915612
1230693,19677.132353059154
1027016,37362.57866345185
1181520,40295.213345772325
1306234,36827.501779521255
1271440,28108.101880223592
1269834,47410.32624314569
1176823,31854.784629605838
1193098,66993.42036708425
1034878,63396.13767606681
1010243,29165.735449859807
1451807,28999.398115682052
1016845,30942.883131056624
1198021,26828.89374060909
1413802,45568.081929975
1231223,48611.609156745384
1274226,34856.07632853006
1425142,32934.895294139445
1211593,34067.25761236334
1419190,44872.02055316882
1180223,46437.496486059856
1194932,22656.230686368664
1323477,16662.935786830392
1371595,17851.835947081086
1171521,18328.978477418088
1052384,15591.440049443832
1060921,17198.513816973165
1261811,58540.91591345498
1246502,56060.09546264539
1497466,57166.09034104962
1232717,77047.0872105871
1136112,73352.11433917956
1196334,15964.561985703716
1349533,31934.398643228633
1463406,28830.42050635862
1447686,50031.89279518111
1336105,48141.64018081459
1012855,27969.337801295223
1180646,29174.648675791857
1062490,26173.99297991783
1098228,12811.792169546683
1101375,12692.928635822374
1400016,11188.5373051861
1439889,26886.78442652028
1408468,11636.950895215205
1044490,15246.765555711458
1290002,15716.707106158428
1190633,17449.764188340425
1040430,19344.190452033497
1049366,40133.088284707104
1224120,37710.821463369495
1293810,36002.306763165245
1197335,27876.344230922678
1323989,47127.9764679824
1129467,31733.11749191474
1229328,66779.4752375535
1164395,63063.19577504115
1217722,28933.977800558885
1171266,28708.142080633676
1024905,30697.05305253892
1343027,26222.35371438637
1141892,45285.73215481172
1302404,45774.357025532496
1170447,34573.72655336678
1140772,31957.92390019633
1103484,33310.46724163987
1387134,44547.98491202825
1117711,46217.8667467003
1472121,46265.237222506395
1289523,20042.52719939407
1091114,19782.393972389233
1043572,17242.79280954367
1103283,17973.057887290557
1265051,15235.519459316301
1168741,16833.686966960548
1052776,58318.06452403916
1206564,55658.748915987206
1302153,56883.74056588633
1083754,76714.14530956146
1097952,74127.10256489088
1251605,72900.175666659
1333032,15750.616856172972
1086936,31660.955127950427
1088412,28488.57234544788
1236400,36565.142280616
1244516,49868.53979151274
1380381,47740.2936341564
1495062,26927.264477067856
1439647,28258.177553755984
1019214,25790.458953029807
1316160,12779.362140295678
1022008,12434.714038814935
1138248,11094.308060999141
1052922,28382.16315102286
1181474,10335.27628605924
1046475,15626.976907084687
1216688,14607.492854407052
1067565,16595.81139508939
1008328,17758.23477553344
1430287,37576.13429580841
1406716,38752.87482743036
1105380,34792.91014584894
1248694,28846.690234002708
1252163,46675.00068438188
1443474,33305.80712193496
1033716,61816.99406050203
1300295,58160.21298373713
1311882,60409.727407855324
1257968,30328.172273336735
1226362,30331.423836516256
1030655,32334.407237638283
1210527,28120.751359241887
1278927,44342.80408506933
1232239,48824.4470675931
1133067,30578.940973365643
1382522,33687.99345234043
1219136,32939.86130383411
1498130,46043.363636530834
1251629,47882.83436856016
1032092,47837.9268525266
1249865,59351.21162821493
1207630,56800.98464561301
1144733,58750.07480503587
1436768,78286.83493958166
1148964,74574.04954840394
1237346,19540.916379602433
1206015,33156.33385245302
1105113,29992.85732983555
1430481,45663.56977480555
1001589,50535.43636180068
1224132,47507.567159559636
1074380,30362.63605404812
1097109,27413.13102039004
1211246,27354.242323164926
1390579,9316.747190826223
1473058,8764.127041359212
1186964,7275.2474013046085
1222837,25518.589113145295
1342393,9265.97954950918
1170472,13597.694503604449
1170791,15594.919304171875
1046653,16006.525395436933
1195179,37868.904735262615
1332509,37748.680021164546
1438300,34382.15270663821
1435748,23523.69416676169
1052668,43004.41368692615
1227060,32028.53833739863
1342252,60810.49842504772
1143109,57213.21573403027
1394807,59412.13803228609
1448374,29271.084512020057
1028680,29214.837689452124
1079691,31125.5430987345
1402079,43593.87073730385
1424446,47473.60746809254
1133297,29411.762700439147
1076214,28290.989194930087
1173823,27679.666337688843
1488584,45054.6805208467
1072892,46733.46861540383
1277491,46670.748579600106
1290868,53224.505316744064
1048888,50404.507071219916
1138141,52208.42628375227
1473125,77220.84091837991
1196726,74592.11230773204
1179278,73356.27914961507
1282305,18515.71356727272
1359903,32057.560225159057
1355143,29004.17421415141
1095889,43547.510310758684
1250665,45827.34685625126
1426610,42818.62415340709
1390104,27936.71083809188
1051519,28702.164172669978
1337584,25122.488802971446
1332667,12327.073616443056
1075942,11914.288057126323
1109804,11401.564629491575
1316684,26861.81820783594
1248315,11692.598297396782
1113611,15017.130004389144
1110867,16982.100702497508
1247289,18830.85184082612
1022953,19548.311516453887
1160081,39416.803162591226
1120430,38724.25631655654
1487280,35844.37857282377
1020081,27643.40596425207
1329551,47129.72902895332
1137610,31725.963793000574
1072530,66873.50579036407
1115708,62845.769198952235
1203532,65516.831263579734
1494216,28945.531278520128
1116374,28742.674247696792
1032497,30703.971782841534
1413930,26598.88865227909
1136118,43190.11194118106
1254872,49514.66051640952
1398257,34620.46769566327
1364001,32060.86071289198
1369843,33303.3135427257
1379360,44531.924953229
1442044,46261.3051736485
1285290,46266.98978347731
1129707,15706.156485154228
1086750,18707.362310859786
1147262,15430.403410047922
1025605,18200.157640812824
1414158,15370.341220998916
1082079,17129.191366115352
1467510,58412.09507684971
1374892,55719.99986270557
1171352,57455.51442960538
1213246,76698.0853507622
1279131,74069.35674011434
1256386,73030.72591611515
1234220,15783.631259460211
1008206,31644.895169151172
1267686,28591.50915814353
1470186,36617.48696744929
1233312,49801.887706851114
1279379,47783.732061104594
1431703,30804.818002489137
1339938,31608.73494946326
1010552,25833.897379978003
1237947,14509.999646332997
1175098,14518.753458215097
1066074,13210.232429386268
1045918,13030.128217079582
1226081,17535.931113645343
1148633,18862.475863373038
1441429,20690.111766583184
1291804,21692.854395714843
1305194,42471.84408234357
1327840,41180.25632471698
1320801,37861.01842070473
1467101,29829.634709490307
1473989,49324.86403407664
1466330,33861.60041237644
1390856,30994.056075388045
1120639,30827.71874121029
1279275,32857.42092198758
1166120,28844.61578326478
1128404,45334.65482044201
1252491,50407.15017618143
1328056,36862.892111300665
1452353,34187.59107238277
1353276,35328.859650491744
1297182,46667.56157260487
1469299,48283.62963135827
1129687,22673.152883253973
1362599,20667.806488341583
1245170,19309.64670247795
1098570,20175.1116227165
1452600,17446.47945462733
1194207,19095.23908813394
1023619,60607.230081973044
1254600,57787.231836448904
1157094,59489.966797256515
1165391,78732.53771841332
1131248,71356.98769051846
1383646,18003.26271746128
1288250,33670.44127691722
1476141,30658.74113188686
1401237,38702.53146096278
1383510,51836.34007450224
1433607,49987.773326113005
1098207,33073.694009985236
1453624,33214.42963721489
1089046,28037.938644986414
1306954,13592.18941037492
1413179,13482.232136535693
1379869,11981.143521247712
1037218,27726.680053095966
1247919,12646.435419148169
1097438,15974.269841488827
1441938,17612.271720116016
1060769,19506.011439770205
1409283,20131.19312355832
1397517,39246.56665132817
1220386,42021.82141152475
1297481,37118.579083359735
1309280,28327.47182308124
1013813,48137.460991915366
1087803,32573.013118490428
1256077,67711.64885596884
1328392,66363.8805890696
1197947,29824.465552996942
1134877,29598.629833071733
1149222,31551.021108331395
1321757,27606.62061524114
1364052,46075.03565552503
1346914,50352.80358201429
1343936,35404.71592005738
1284997,32907.910038381844
1443980,34251.5471199403
1272226,45438.47266446631
1267791,47209.53875086309
1049345,47114.03910896717
1300007,17171.226414338078
1220471,19596.097502326924
1486124,15614.378644847859
1183373,18886.524328830492
1076787,16098.393774993865
1218918,17916.742305857755
1351627,59369.234913949396
1333350,56498.644542562884
1312936,58183.56698360032
1477543,77664.13144774697
1408514,74966.99819146655
1256773,73799.56967898214
1174904,16751.807998224936
1392815,32602.035006250855
1389126,29420.745963863217
1074816,37515.12841880151
1124612,50538.84652073115
1318251,48690.279772341906
1089252,32255.550261976023
1396463,32455.784274953123
1289632,26901.12772868751
1083889,10475.333030737276
1121896,10255.28524528823
1004866,8914.87926747244
1234436,28557.66941978657
