Id,SalePrice
1461,131404.36402640454
1462,80094.77068753625
1463,190548.3534427655
1464,190948.93359713198
1465,144623.33417373186
1466,154296.78539941585
1467,184681.22418995592
1468,198775.9631372078
1469,154373.71949025788
1470,49967.96142618767
1471,115658.70387937884
1472,139593.07302737804
1473,152244.8574043385
1474,104801.5834384769
1475,76553.21363827266
1476,282148.1791243205
1477,155406.83169874392
1478,193126.7139259292
1479,189347.31404672324
1480,297517.62114852306
1481,157916.3751358256
1482,160802.59240361227
1483,119053.66410998456
1484,166640.17999255264
1485,143636.81897052535
1486,170309.447363434
1487,224236.30779651375
1488,184281.09016526162
1489,165907.0503592465
1490,127287.72555839171
1491,237669.75590376096
1492,147190.98965217115
1493,210162.96537412796
1494,260149.29410974408
1495,205437.9852328099
1496,107870.24787378647
1497,147817.25971759862
1498,171915.11601449767
1499,161129.55267513235
1500,150541.61422956278
1501,98587.49877990605
1502,108998.4544447407
1503,268666.4530399595
1504,212800.60275354402
1505,184627.89924210613
1506,202345.04362367728
1507,240615.82023423223
1508,211393.2528166141
1509,208634.64171529497
1510,177711.37705662864
1511,135153.8263551588
1512,184676.48467876896
1513,178774.37320658675
1514,222253.27502480906
1515,228795.0069242168
1516,158494.47721626828
1517,138401.70971655313
1518,135488.18450058828
1519,190344.82213875285
1520,149017.15305134183
1521,139110.20766720333
1522,191644.95214919947
1523,180257.62126317958
1524,128768.73899988999
1525,134378.4897358876
1526,86579.71186038465
1527,123034.06493702938
1528,164570.28850014106
1529,120206.42493415537
1530,202344.03090398698
1531,131311.98705635336
1532,122184.87025266081
1533,189957.550763609
1534,122437.71909306222
1535,268281.0978675597
1536,195500.76242324797
1537,134237.22502185655
1538,209973.38316429945
1539,238884.06328166137
1540,398570.0575113767
1541,119248.64569755038
1542,243387.39849678677
1543,215903.67892571527
1544,198953.0775948036
1545,163665.65522969232
1546,310079.38264420594
1547,169558.42490164936
1548,183332.09550738847
1549,155556.14866029893
1550,327838.7658421706
1551,134613.97912223975
1552,226841.61889047816
1553,218683.4194661344
1554,249828.4770109604
1555,234536.7907290009
1556,310122.68346411816
1557,189249.23790176478
1558,224485.3110471871
1559,241364.27574581042
1560,216503.0465774244
1561,149149.91481564607
1562,150147.41484601586
1563,126948.95116011315
1564,161372.84635680495
1565,249506.9523738163
1566,239372.633505973
1567,111485.56589002788
1568,245250.4979246833
1569,246000.2349887712
1570,148160.3352625218
1571,230790.99436556964
1572,146417.34765381075
1573,132038.91815604997
1574,129262.74907767163
1575,250088.7177519221
1576,262613.3678000176
1577,160550.963695387
1578,165117.60668305532
1579,178983.80347316552
1580,200490.45365419018
1581,174553.00164045347
1582,135934.65048334323
1583,209467.48078196525
1584,246179.44900524337
1585,112716.10310621816
1586,162726.59704240854
1587,144858.92299575394
1588,113999.54928567114
1589,224085.6912053273
1590,124194.58143020284
1591,142752.3490574498
1592,207832.81124017393
1593,83815.87108170694
1594,304671.21736452857
1595,192119.035674655
1596,299542.02240020497
1597,263115.9519712088
1598,89243.45281710642
1599,120688.46808314706
1600,164706.49972306387
1601,132752.68701272912
1602,214906.04271754972
1603,132158.6633044161
1604,138405.09328501037
1605,209479.94351649104
1606,162021.98045518677
1607,224273.48724588263
1608,139919.44196148432
1609,188241.6260662358
1610,182199.56560666347
1611,130033.28338733033
1612,189905.4741110947
1613,197890.71818557288
1614,173574.84670228424
1615,154943.32161255958
1616,143996.89810466656
1617,134597.65849852894
1618,188991.58722564045
1619,144645.78913857497
1620,371867.909923373
1621,178142.58387031945
1622,243608.2737959937
1623,268748.1561126701
1624,254233.39600220276
1625,102986.23253270384
1626,219406.5774247799
1627,146984.67845508642
1628,209130.14840608698
1629,151259.3535177668
1630,135157.06055161718
1631,113419.26440037147
1632,104612.8399719255
1633,170208.46017658725
1634,197971.86846294306
1635,171355.26737486655
1636,155425.91780435372
1637,185597.0026868699
1638,234509.39101899217
1639,235554.8238242
1640,178581.2410369635
1641,159407.64242802968
1642,168271.98001743958
1643,219214.39918212313
1644,177358.00823407373
1645,189001.27416033516
1646,161340.399885759
1647,98863.8268393251
1648,150813.50585185402
1649,135913.82220999242
1650,132089.26935448486
1651,164985.15119427314
1652,136373.5646259531
1653,122509.78392939248
1654,120783.11796858668
1655,84767.65176013466
1656,141281.00437806043
1657,171106.72567050304
1658,139051.48251817923
1659,113128.7517297053
1660,180767.12328212848
1661,263568.1954608565
1662,226171.70330010296
1663,241512.3193174122
1664,196479.87785124892
1665,236969.05202648274
1666,-40755.40272064658
1667,210840.28928785966
1668,245057.13374101702
1669,152457.7082567659
1670,176294.4544551919
1671,147289.213139157
1672,161672.18141514648
1673,220824.73966556854
1674,192756.92838572833
1675,148088.53755801532
1676,137189.01868423313
1677,147063.1498589461
1678,234202.28816577894
1679,166660.88721776233
1680,188019.77060100168
1681,197413.94625586492
1682,177807.31284213174
1683,158296.6048187827
1684,201635.3880604142
1685,199007.4376796633
1686,150523.3506803305
1687,142874.49552386353
1688,166742.53611502473
1689,209161.07019683393
1690,193983.17654369844
1691,190017.28052220357
1692,137533.64088125317
1693,163662.65623262804
1694,189384.38360712046
1695,167147.13122182828
1696,157600.4090594296
1697,158639.02620842453
1698,234056.24962153757
1699,179346.73465288768
1700,210480.5439733559
1701,208293.95042309014
1702,216118.02749483878
1703,218985.70405140435
1704,212802.73986416316
1705,219793.69966003072
1706,197234.27600991167
1707,186291.97456650922
1708,200883.114933956
1709,215551.55966600447
1710,169528.9553222901
1711,198106.78112269996
